patent_id,patent_date,fields,forward5,Y,CTO,STO,PK,SK,TCT,MF,TS,NC,COL,INV,TKH,CKH,PKH,TTS,CTS,PTS,mean_conf_pro,mean_conf_anti,var_conf_pro,var_conf_anti,conf_gap_change,H_final,delta_H,cross_domain_support,cross_domain_attack,same_domain_support,same_domain_attack,acceptability_gap,fact_ratio_pro,fact_ratio_anti,final_prediction,prediction_volatility,final_pred_technology,final_pred_application,final_pred_user,final_pred_ecosystem,final_pred_businessmodel,total_rounds,term_unanimous,term_extended_debate,semantic_coherence
9102323,2015-08-11,07,0,0,0.6399999999999999,0.6399999999999999,5,0,2779.0,B60K6,3,7,1,1,4010,309,3701,9720,468,9252,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7613
9102325,2015-08-11,"08,09",4,0,0.0,0.0,1,1,5299.0,B60W20,8,9,1,1,4010,309,3701,9720,468,9252,0.7556,0.65,0.001914,0.0,0.6375,0.8068,0.0045,15.0,5.0,3.0,2.0,18.0,0.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.705
9103235,2015-08-11,09,1,0,0.0,0.0,1,1,9716.0,F02D23,4,14,0,3,11128,237,10891,57389,1676,55713,0.65,0.5611,0.0,0.006543,0.4825,0.9379,0.0563,12.0,8.0,3.0,2.0,-15.0,0.5,0.0,0,0.2,0,0,0,0,1,1,1,0,0.6716
9103247,2015-08-11,08,1,0,0.7448979591836735,0.8188775510204082,28,23,3545.5,F01L1,3,20,0,1,7817,1133,6684,51963,8550,43413,0.7578,0.65,0.001151,0.0,-0.6865,0.7665,0.0833,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6902
9103255,2015-08-11,09,0,0,0.4266666666666667,0.5866666666666667,15,0,2646.0,F01N3,4,18,0,5,7817,1133,6684,51963,8550,43413,0.78,0.0,0.0011,0.0,-0.06,0.6995,0.1118,17.0,3.0,3.0,2.0,20.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7061
9103270,2015-08-11,09,1,0,0.7,0.84,10,0,1893.5,F02D23,6,7,0,1,18087,1282,16805,130568,10461,120107,0.7829,0.5833,0.001192,0.002222,-0.6293,0.725,0.1834,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.723
9103272,2015-08-11,08,5,0,0.74,0.82,11,6,3559.5,F02D23,5,19,0,3,7817,1133,6684,51963,8550,43413,0.7389,0.65,0.002099,0.0,0.6525,0.8387,-0.0134,14.0,6.0,3.0,2.0,17.0,1.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6941
9103273,2015-08-11,08,5,0,0.7768595041322314,0.8429752066115703,12,6,3619.0,F02D23,5,18,0,4,7817,1133,6684,51963,8550,43413,0.7778,0.65,0.001173,0.0,0.5875,0.7419,0.0693,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7404
9103274,2015-08-11,09,0,0,0.673469387755102,0.7857142857142857,15,2,3738.0,F02D23,5,20,0,2,7,0,7,2,0,2,0.7722,0.5,0.001728,0.0,-0.5625,0.7174,0.1456,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6522
9103276,2015-08-11,07,4,0,0.5,0.5,6,2,5995.5,F02B63,7,16,0,2,0,0,0,0,0,0,0.0,0.55,0.0,0.003,-0.02,0.9825,0.0029,13.0,7.0,3.0,2.0,-16.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.7283
9103291,2015-08-11,08,0,0,0.6938775510204082,0.8265306122448979,14,3,5110.0,F02P5,5,4,0,6,20207,788,19419,140324,6934,133390,0.7786,0.6167,0.000612,0.000556,-0.6567,0.7398,0.1599,8.0,12.0,2.0,3.0,10.0,3.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7139
9103300,2015-08-11,08,0,0,0.4444444444444444,0.6666666666666667,3,2,6342.0,F02M25,3,16,0,1,38,1,37,41,0,41,0.75,0.6125,0.000833,0.001719,-0.6125,0.8074,0.1212,4.0,16.0,1.0,4.0,5.0,0.5,0.0,1,0.8,1,1,1,1,1,1,1,0,0.7734
9103310,2015-08-11,14,0,0,0.5599999999999999,0.72,5,1,6258.0,F02M59,3,10,0,1,18150,880,17270,125145,5824,119321,0.7583,0.5375,0.001181,0.001719,0.0042,0.8258,0.0929,8.0,12.0,2.0,3.0,10.0,2.0,0.0,1,0.4,1,0,1,1,1,1,1,0,0.6047
9108499,2015-08-18,07,5,0,0.9080578512396694,0.9524793388429752,48,7,4466.0,B60K6,2,13,0,2,96,9,87,66,1,65,0.7722,0.65,0.000617,0.0,0.6,0.7644,0.0469,16.0,4.0,3.0,2.0,19.0,2.5,0.0,1,0.2,1,1,0,1,1,1,1,0,0.72
9109468,2015-08-18,12,0,0,0.7180423666910154,0.885317750182615,86,4,4809.0,F01L1,5,41,0,5,42,11,31,350,123,227,0.77,0.0,0.0011,0.0,-0.06,0.7219,0.1034,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7126
9109501,2015-08-18,09,0,0,0.5599999999999999,0.7999999999999999,5,1,4746.0,F02D23,4,5,0,5,751,73,678,421,38,383,0.7833,0.65,0.001111,0.0,-0.71,0.6995,0.1363,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.5976
9109502,2015-08-18,09,2,0,0.0,0.0,1,0,9177.0,F02B33,2,15,0,5,30,25,5,183,178,5,0.795,0.0,0.002225,0.0,-0.09,0.6323,0.179,19.0,1.0,4.0,1.0,23.0,5.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7351
9109505,2015-08-18,08,26,1,0.77,0.825,21,15,3818.5,F02D23,4,17,0,2,7853,1141,6712,52120,8589,43531,0.7257,0.6167,0.001682,0.000556,0.0925,0.8782,-0.003,12.0,8.0,3.0,2.0,15.0,2.5,0.0,1,0.2,1,0,1,1,1,1,1,0,0.6554
9109518,2015-08-18,08,1,0,0.6481481481481481,0.7098765432098766,18,0,5040.0,F02B47,3,3,0,4,8714,836,7878,14530,1905,12625,0.7643,0.6,0.003367,0.005,0.05,0.7844,0.0892,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.2,1,0,1,1,1,1,1,0,0.6493
9109522,2015-08-18,08,1,0,0.4444444444444444,0.6666666666666667,3,1,3780.0,F02B47,4,11,0,3,335,13,322,195,5,190,0.7083,0.5875,0.002014,0.004219,0.0125,0.9107,-0.0126,9.0,11.0,3.0,2.0,2.0,2.0,0.0,1,0.4,1,0,1,1,1,1,1,0,0.7447
9109528,2015-08-18,08,0,0,0.6938775510204082,0.8265306122448979,14,3,5117.0,F02P5,5,6,0,6,20231,789,19442,140555,6954,133601,0.7025,0.575,0.002794,0.000625,-0.499,0.9029,-0.0233,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7452
9109543,2015-08-18,01,0,0,,,0,0,,F01N3,4,11,0,1,49,10,39,25,2,23,0.72,0.6,0.0016,0.001,-0.025,0.8861,0.0455,4.0,16.0,1.0,4.0,5.0,2.5,0.0,1,0.6,1,0,1,1,1,1,1,0,0.7139
9109544,2015-08-18,"08,09",0,0,0.6111111111111112,0.6111111111111112,6,1,2936.5,F02B33,6,15,0,4,8714,836,7878,14530,1905,12625,0.7729,0.55,0.000449,0.0,-0.582,0.7551,0.1651,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.8324
9109545,2015-08-18,08,4,0,0.6805555555555556,0.8194444444444444,12,0,4539.5,G06F7,6,20,0,3,38590,439,38151,444816,5909,438907,0.7944,0.7,0.002469,0.0,0.6,0.6641,0.1471,20.0,0.0,3.0,2.0,23.0,4.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6099
9109546,2015-08-18,09,3,0,0.489795918367347,0.6122448979591837,8,0,8386.0,F02D23,4,17,0,5,388,111,277,2498,808,1690,0.7944,0.5,0.001914,0.0,-0.58,0.6547,0.1943,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6913
9109552,2015-08-18,08,2,0,0.0,0.5,2,1,5771.5,F02M33,3,10,0,1,410,10,400,490,5,485,0.7889,0.5,0.001543,0.0,-0.57,0.6771,0.1719,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.68
9109566,2015-08-18,01,0,0,0.6111111111111112,0.6666666666666666,6,0,2103.5,B60L9,6,17,0,4,0,0,0,0,0,0,0.7833,0.5,0.001667,0.0,-0.56,0.695,0.1541,16.0,4.0,4.0,1.0,20.0,4.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7512
9115638,2015-08-25,08,0,0,0.65625,0.8125,8,1,8277.5,F02B15,4,15,0,5,66,5,61,209,16,193,0.7725,0.65,0.000544,0.0,-0.045,0.772,0.0638,16.0,4.0,4.0,1.0,20.0,1.0,0.5,1,0.0,1,0,1,1,1,1,1,0,0.7606
9115639,2015-08-25,09,0,0,0.5599999999999999,0.7999999999999999,6,0,4984.0,F02B33,10,15,0,2,7879,1149,6730,52261,8630,43631,0.77,0.0,0.0011,0.0,-0.06,0.7219,0.1034,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7402
9115643,2015-08-25,09,1,0,0.0,0.0,1,0,6433.0,F02B37,3,10,0,2,18156,1287,16869,131096,10528,120568,0.7743,0.55,0.000539,0.005,-0.584,0.751,0.1603,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7351
9115644,2015-08-25,09,0,0,0.6893424036281179,0.9206349206349208,23,20,5943.0,F02B37,4,13,0,3,8825,304,8521,46011,1471,44540,0.77,0.0,0.0031,0.0,-0.04,0.7184,0.0929,18.0,2.0,4.0,1.0,22.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6703
9115656,2015-08-25,08,5,0,0.6938775510204082,0.8265306122448979,14,3,5124.0,F02P5,4,4,0,6,20251,791,19460,140803,6965,133838,0.75,0.5889,0.0,0.00321,-0.435,0.9825,-0.0612,9.0,11.0,2.0,3.0,-3.0,0.5,0.0,0,0.2,0,0,0,0,0,1,1,0,0.6351
9115657,2015-08-25,"08,09",5,0,0.0,0.0,1,0,8295.0,F02D41,6,15,0,2,492,19,473,3276,130,3146,0.73,0.5125,0.000833,0.000469,0.08,0.8802,0.0443,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.4,1,0,1,1,1,1,1,0,0.7137
9115659,2015-08-25,14,2,0,0.5,0.5,2,0,5075.0,F02D41,2,20,0,4,7879,1149,6730,52261,8630,43631,0.7417,0.625,0.000347,0.000625,-0.615,0.8253,0.099,4.0,16.0,1.0,4.0,5.0,1.0,0.0,1,0.8,1,1,1,1,1,1,1,0,0.7281
9115665,2015-08-25,07,1,0,0.888888888888889,0.9342403628117912,21,2,2891.0,B60L9,7,20,0,5,7879,1149,6730,52261,8630,43631,0.785,0.0,0.002525,0.0,-0.09,0.6547,0.1706,20.0,0.0,3.0,2.0,23.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6689
9115672,2015-08-25,"08,09",0,0,0.6666666666666667,0.6666666666666667,3,1,2079.0,F02M25,4,6,0,1,18156,1287,16869,131096,10528,120568,0.7812,0.55,0.000586,0.0,-0.6,0.7219,0.1619,13.0,7.0,3.0,2.0,14.0,2.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7405
9120489,2015-09-01,09,0,0,0.58,0.72,10,4,3794.0,F01N3,8,21,0,1,38679,440,38239,446227,5984,440243,0.8,0.575,0.001875,0.005625,-0.655,0.6547,0.2189,12.0,8.0,3.0,2.0,15.0,2.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.6907
9121314,2015-09-01,01,0,0,,,0,0,,F01N3,6,18,0,1,7908,1150,6758,52428,8655,43773,0.775,0.0,0.003625,0.0,-0.05,0.6971,0.1142,18.0,2.0,4.0,1.0,22.0,3.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.8045
9121338,2015-09-01,09,2,0,0.0,0.5,2,0,4088.0,F02B33,5,5,0,2,8754,840,7914,14782,1928,12854,0.8,0.5,0.002222,0.0,-0.59,0.6323,0.2168,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6723
9121342,2015-09-01,01,1,0,0.7755102040816326,0.7755102040816326,7,1,1064.0,F02B63,3,9,0,2,2222,143,2079,16191,614,15577,0.6917,0.5607,0.002014,0.002921,0.3825,0.9286,0.0685,10.0,10.0,2.0,3.0,2.6667,1.5,0.0,0,0.3333,0,0,0,0,1,3,0,1,0.691
9121345,2015-09-01,09,0,0,0.0,0.0,2,2,13055.0,F02D23,3,7,0,2,1302,168,1134,3953,294,3659,0.7367,0.625,0.001222,0.001875,-0.609,0.8302,0.091,4.0,16.0,1.0,4.0,5.0,0.5,0.0,1,0.8,1,1,1,1,1,1,1,0,0.7373
9121862,2015-09-01,09,1,0,0.7777777777777777,0.7777777777777777,6,0,2110.5,G01P3,5,14,0,4,759,74,685,431,38,393,0.7889,0.55,0.001543,0.0,-0.62,0.6771,0.1705,16.0,4.0,4.0,1.0,20.0,4.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.8369
9126586,2015-09-08,07,0,0,0.7222222222222222,0.7777777777777777,6,3,4567.5,B60W20,6,18,0,1,3028,119,2909,25122,1256,23866,0.7071,0.5833,0.002449,0.003889,0.1167,0.8811,0.0279,12.0,8.0,3.0,2.0,13.0,1.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6596
9127590,2015-09-08,09,4,0,0.7603305785123967,0.7603305785123967,13,1,5362.0,F02D23,5,8,0,2,96,2,94,353,0,353,0.65,0.55,0.0,0.008333,0.46,0.9283,0.0702,10.0,10.0,3.0,2.0,-13.0,0.5,0.0,0,0.2,0,0,1,0,0,1,1,0,0.6347
9127591,2015-09-08,09,10,1,0.625,0.75,17,9,7654.5,F02B33,3,14,0,2,1722,26,1696,9637,99,9538,0.7667,0.5625,0.000556,0.004219,0.0917,0.8001,0.1186,8.0,12.0,2.0,3.0,10.0,3.0,0.0,1,0.4,1,1,0,1,1,1,1,0,0.6791
9127592,2015-09-08,01,0,0,0.8,0.89,21,0,2513.0,F02B63,4,6,0,1,18241,884,17357,126058,5871,120187,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7248
9127600,2015-09-08,13,0,0,0.5,0.5,4,0,217.0,F02M21,6,21,0,2,5614,306,5308,47650,2670,44980,0.7833,0.55,0.001111,0.0,-0.61,0.6995,0.1481,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7109
9127602,2015-09-08,09,2,0,,,0,0,,F02B37,3,11,0,1,18224,1291,16933,131503,10569,120934,0.65,0.5538,0.0,0.003254,-0.07,0.9617,0.031,8.5,11.5,2.5,2.5,-3.0,0.6667,0.0,0,0.4,0,0,0,0,0,2,0,1,0.7524
9127604,2015-09-08,08,0,0,0.8595587263839344,0.8883604174924032,88,7,3402.0,F02D37,3,20,0,1,0,0,0,0,0,0,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7452
9127606,2015-09-08,08,0,0,0.4591836734693878,0.4591836734693878,14,0,4067.0,F02D41,2,20,0,1,7934,1156,6778,52576,8669,43907,0.6987,0.585,0.001465,0.002525,0.0267,0.9123,-0.0068,11.0,9.0,2.75,2.25,13.75,1.4,0.0,1,0.1,1,0,1,1,1,4,0,1,0.7924
9127626,2015-09-08,09,4,0,0.7768595041322314,0.8429752066115703,11,0,2142.0,F02M31,5,11,0,3,7934,1156,6778,52576,8669,43907,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7478
9127634,2015-09-08,01,1,0,0.4444444444444444,0.4444444444444444,3,2,2905.0,F02D41,2,16,0,2,763,75,688,443,38,405,0.7825,0.525,0.001144,0.000625,-0.577,0.7141,0.1712,12.0,8.0,3.0,2.0,15.0,4.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7506
9127637,2015-09-08,03,0,0,0.2448979591836735,0.6938775510204082,7,0,3234.0,F01L1,4,3,0,3,8779,843,7936,14897,1938,12959,0.7778,0.5,0.001728,0.0,-0.5725,0.6995,0.1635,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.731
9129740,2015-09-08,01,0,0,0.4444444444444444,0.7222222222222222,6,2,6307.0,F23Q3,4,12,0,1,18241,884,17357,126058,5871,120187,0.75,0.55,0.002857,0.005,0.1208,0.8068,0.094,12.0,8.0,3.0,2.0,15.0,3.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6946
9132737,2015-09-15,07,0,0,0.6399999999999999,0.6399999999999999,5,2,5376.0,H02J7,6,4,0,1,18259,1296,16963,131710,10598,121112,0.77,0.0,0.0016,0.0,-0.04,0.7314,0.0799,16.0,4.0,3.0,2.0,19.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7185
9133730,2015-09-15,09,2,0,0.7692307692307692,0.8757396449704142,13,2,5600.0,F02B33,7,9,0,3,1587,188,1399,14401,854,13547,0.0,0.685,0.0,0.028025,-0.33,0.6098,0.3843,20.0,0.0,5.0,0.0,-25.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.8142
9133760,2015-09-15,09,0,0,,,0,0,,F02B33,2,6,0,5,3786,319,3467,8875,449,8426,0.7733,0.5,0.001133,0.0,-0.542,0.732,0.117,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7226
9133781,2015-09-15,08,0,0,0.4444444444444444,0.6666666666666667,3,0,3927.0,G06F17,3,13,0,4,18259,1297,16962,131710,10598,121112,0.7143,0.6,0.001224,0.005,0.1375,0.9024,-0.0288,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.2,1,0,1,1,1,1,1,0,0.708
9133782,2015-09-15,08,1,0,0.625,0.84375,8,0,5908.0,F02D41,1,13,0,2,1,0,1,0,0,0,0.7644,0.55,0.001002,0.0,-0.576,0.7614,0.0861,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7495
9133783,2015-09-15,"08,13",5,0,0.694214876033058,0.8925619834710744,11,1,5397.0,F02D41,2,18,0,5,7948,1158,6790,52701,8691,44010,0.7643,0.5,0.00051,0.0,-0.52,0.7755,0.149,8.0,12.0,2.0,3.0,10.0,2.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7235
9133792,2015-09-15,09,0,0,0.0,0.0,1,0,4270.0,B60T7,5,18,0,6,8803,846,7957,15018,1951,13067,0.7833,0.5,0.001111,0.0,-0.56,0.6995,0.1495,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7155
9133794,2015-09-15,08,0,0,0.0,0.0,1,0,4928.0,F02M25,2,6,0,2,10278,657,9621,111401,7923,103478,0.7722,0.65,0.000617,0.0,0.6,0.7644,0.0469,15.0,5.0,4.0,1.0,19.0,2.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6944
9133795,2015-09-15,"08,09",3,0,0.4444444444444444,0.6666666666666667,3,1,4956.0,F02M25,9,12,0,2,52,2,50,42,0,42,0.79,0.0,0.0019,0.0,-0.08,0.6547,0.1566,20.0,0.0,4.0,1.0,24.0,5.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7103
9133857,2015-09-15,09,1,0,0.7933884297520661,0.8264462809917356,12,2,8561.0,F02B33,11,10,0,4,766,76,690,448,38,410,0.7042,0.5722,0.001441,0.003951,0.45,0.947,0.0399,8.4,11.6,3.2,1.8,4.4,0.5,0.0,0,0.28,0,0,0,0,1,5,0,1,0.8317
9139190,2015-09-22,01,0,0,0.625,0.75,4,0,6373.5,B60W10,5,13,0,2,20336,793,19543,141800,7012,134788,0.7563,0.575,0.001523,0.005625,-0.585,0.7857,0.0879,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.6885
9140161,2015-09-22,13,1,0,0.7346938775510204,0.8571428571428572,7,3,2877.0,F02B1,6,60,0,4,1,1,0,0,0,0,0.7722,0.65,0.000617,0.0,0.6,0.7644,0.0469,15.0,5.0,4.0,1.0,19.0,3.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6379
9140177,2015-09-22,"13,14",0,0,0.7222222222222223,0.9027777777777778,14,0,3398.5,F02M55,9,7,0,4,5642,309,5333,47922,2684,45238,0.7833,0.5,0.001111,0.0,-0.56,0.6995,0.1495,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6862
9140199,2015-09-22,"08,09",3,0,0.4489795918367346,0.7857142857142857,15,8,2607.5,F02B33,7,19,0,2,18296,886,17410,126398,5883,120515,0.765,0.0,0.001025,0.0,-0.03,0.7538,0.0575,16.0,4.0,3.0,2.0,19.0,3.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7792
9140200,2015-09-22,08,0,0,0.5,0.5,2,0,6093.5,F02D41,1,13,1,7,4147,327,3820,9985,482,9503,0.65,0.6278,0.0,0.019506,0.52,0.8011,0.177,16.0,4.0,3.0,2.0,-19.0,0.5,0.0,0,0.2,0,0,1,0,0,1,1,0,0.7092
9140205,2015-09-22,01,1,0,0.0,0.5,2,0,2954.0,F02D41,1,15,0,4,18296,886,17410,126398,5883,120515,0.68,0.57,0.0016,0.0046,0.0625,0.9353,0.0006,4.0,16.0,2.0,3.0,4.0,2.0,0.0,1,0.6,1,1,1,0,1,1,1,0,0.6808
9140221,2015-09-22,13,2,0,0.693877551020408,0.8775510204081632,22,0,4172.0,F02M33,3,18,0,1,123,22,101,108,33,75,0.67,0.52,0.0016,0.0006,0.1375,0.9458,0.015,5.0,15.0,1.0,4.0,4.0,0.5,0.0,1,0.6,1,0,1,1,1,1,1,0,0.8191
9140229,2015-09-22,08,0,0,0.6666666666666666,0.6666666666666666,6,1,2614.5,F02D35,7,4,0,4,1729,27,1702,9669,99,9570,0.7833,0.5,0.001111,0.0,-0.56,0.6995,0.1495,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.705
9140625,2015-09-22,01,0,0,0.6111111111111112,0.6111111111111112,6,0,3944.5,G01M15,4,26,0,1,52,11,41,28,2,26,0.7778,0.5,0.001173,0.0,-0.55,0.7174,0.1316,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6865
9144761,2015-09-29,01,1,0,0.4444444444444444,0.4444444444444444,3,0,8687.0,B01D46,6,19,0,7,8002,1167,6835,52910,8737,44173,0.7683,0.6125,0.000514,0.004219,0.0225,0.7968,0.1013,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.4,1,0,1,1,1,1,1,0,0.681
9145131,2015-09-29,01,5,0,0.5,0.5,2,0,3272.5,B60W10,5,9,0,1,18313,1301,17012,132043,10623,121420,0.75,0.55,0.0,0.003333,-0.34,0.9693,-0.007,4.0,16.0,1.0,4.0,5.0,0.5,0.0,0,0.2,0,0,0,0,0,1,1,0,0.7576
9145135,2015-09-29,01,0,0,0.8429752066115702,0.8925619834710744,11,0,5278.0,B60W20,4,2,0,1,18313,1301,17012,132043,10623,121420,0.7722,0.55,0.001728,0.0,-0.59,0.7314,0.1162,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7703
9145822,2015-09-29,14,0,0,0.625,0.75,4,0,2982.0,F02D13,7,20,0,1,8002,1166,6836,52910,8737,44173,0.7856,0.5,0.001225,0.0,-0.564,0.6911,0.1579,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7351
9145827,2015-09-29,09,2,0,,,0,0,,F02D23,4,2,0,7,7,7,0,3,3,0,0.6857,0.575,0.001939,0.007014,0.04,0.9899,-0.0235,9.0,11.0,3.5,1.5,-0.5,1.2,0.0,0,0.3,0,0,0,0,0,4,0,1,0.7629
9145835,2015-09-29,01,1,0,0.375,0.375,4,0,1711.5,F01L1,3,10,0,2,1310,169,1141,4024,304,3720,0.0,0.53,0.0,0.0006,-0.04,0.9928,0.0058,13.0,7.0,4.0,1.0,-17.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.6993
9145839,2015-09-29,01,12,1,0.6666666666666667,0.6666666666666667,3,1,3066.0,B60L3,7,20,0,1,1657,26,1631,15755,105,15650,0.7,0.58,0.002,0.0036,0.15,0.899,0.0472,4.0,16.0,2.0,3.0,4.0,2.0,0.0,1,0.6,1,1,1,0,1,1,1,0,0.7108
9145841,2015-09-29,08,33,1,0.625,0.625,4,0,2768.5,F02M25,3,5,0,3,11236,239,10997,58429,1705,56724,0.7286,0.5333,0.001327,0.000556,-0.5383,0.8358,0.0998,8.0,12.0,2.0,3.0,10.0,3.5,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7678
9145843,2015-09-29,14,0,0,0.0,0.0,1,0,4263.0,F02D41,3,7,0,5,2879,198,2681,32942,2299,30643,0.7667,0.55,0.001111,0.0,-0.58,0.7538,0.0938,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.8053
9145844,2015-09-29,14,0,0,0.0,0.5,2,0,556.5,B60T7,3,18,0,2,0,0,0,0,0,0,0.7812,0.55,0.000586,0.0025,-0.6,0.7219,0.159,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7715
9145851,2015-09-29,08,0,0,0.6122448979591837,0.7346938775510204,7,0,637.0,F02M25,3,10,0,3,18306,887,17419,126496,5886,120610,0.65,0.5615,0.0,0.001982,0.04,0.9928,-0.0264,9.0,11.0,3.5,1.5,-5.5,0.6667,0.0,0,0.4,0,0,0,0,0,2,0,1,0.7467
9145854,2015-09-29,"01,08",5,0,0.6399999999999999,0.7,11,1,4109.0,F02M25,2,5,0,2,55,4,51,21,2,19,0.707,0.57,0.001541,0.0046,-0.504,0.874,0.0373,11.5,8.5,2.0,3.0,8.5,1.3333,0.0,1,0.3,1,1,1,1,1,2,0,1,0.7338
9145855,2015-09-29,01,3,0,0.71875,0.75,8,0,4539.5,F02M25,3,7,0,4,9,0,9,0,0,0,0.7825,0.525,0.001144,0.000625,-0.577,0.7141,0.1712,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7762
9145858,2015-09-29,08,13,1,0.7222222222222222,0.7777777777777777,6,0,2838.5,F02M25,5,20,0,5,8002,1167,6835,52910,8737,44173,0.7889,0.5,0.001543,0.0,-0.57,0.6771,0.1719,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7299
